category,disease,url
耳鼻喉科,陣發性頭位性眩暈,http://www.kenkon.com.tw/health.php?act=view&id=1184
耳鼻喉科,腦底動脈循環不良,http://www.kenkon.com.tw/health.php?act=view&id=1183
耳鼻喉科,內耳的聽障,http://www.kenkon.com.tw/health.php?act=view&id=1182
耳鼻喉科,鼻炎、鼻竇炎,http://www.kenkon.com.tw/health.php?act=view&id=1181
耳鼻喉科,鼻前庭炎,http://www.kenkon.com.tw/health.php?act=view&id=1180
耳鼻喉科,藥物性鼻炎,http://www.kenkon.com.tw/health.php?act=view&id=1179
耳鼻喉科,萎縮性鼻炎,http://www.kenkon.com.tw/health.php?act=view&id=1178
耳鼻喉科,增殖體肥厚,http://www.kenkon.com.tw/health.php?act=view&id=1177
耳鼻喉科,鼻子的氣壓傷,http://www.kenkon.com.tw/health.php?act=view&id=1176
耳鼻喉科,鼻咽癌,http://www.kenkon.com.tw/health.php?act=view&id=1175
耳鼻喉科,口腔潰瘍,http://www.kenkon.com.tw/health.php?act=view&id=1174
耳鼻喉科,鵝口瘡,http://www.kenkon.com.tw/health.php?act=view&id=1173
耳鼻喉科,慢性扁桃腺炎,http://www.kenkon.com.tw/health.php?act=view&id=1172
耳鼻喉科,腮腺炎、額下腺、舌下腺,http://www.kenkon.com.tw/health.php?act=view&id=1171
耳鼻喉科,頸部淋巴結,http://www.kenkon.com.tw/health.php?act=view&id=1170
耳鼻喉科,緊張性頭痛,http://www.kenkon.com.tw/health.php?act=view&id=1169
耳鼻喉科,食道癌、喉頭異物感,http://www.kenkon.com.tw/health.php?act=view&id=1168
耳鼻喉科,喉頭異物感,http://www.kenkon.com.tw/health.php?act=view&id=1167
耳鼻喉科,胃酸逆流、化學食道灼傷,http://www.kenkon.com.tw/health.php?act=view&id=1166
耳鼻喉科,氣管炎,http://www.kenkon.com.tw/health.php?act=view&id=1165
耳鼻喉科,感冒,http://www.kenkon.com.tw/health.php?act=view&id=1164
耳鼻喉科,過敏,http://www.kenkon.com.tw/health.php?act=view&id=1163
耳鼻喉科,中耳炎,http://www.kenkon.com.tw/health.php?act=view&id=1162
耳鼻喉科,流鼻血,http://www.kenkon.com.tw/health.php?act=view&id=1161
耳鼻喉科,流鼻血的正確處理方式,http://www.kenkon.com.tw/health.php?act=view&id=1160
耳鼻喉科,氣管異物,http://www.kenkon.com.tw/health.php?act=view&id=1159
耳鼻喉科,食道異物,http://www.kenkon.com.tw/health.php?act=view&id=1158
耳鼻喉科,耳鼻腔內的異物,http://www.kenkon.com.tw/health.php?act=view&id=1157
耳鼻喉科,兒童語言障礙,http://www.kenkon.com.tw/health.php?act=view&id=1156
耳鼻喉科,口吃,http://www.kenkon.com.tw/health.php?act=view&id=1155
耳鼻喉科,聲音的產生,http://www.kenkon.com.tw/health.php?act=view&id=1154
耳鼻喉科,如何擁有完美的聲音,http://www.kenkon.com.tw/health.php?act=view&id=1153
耳鼻喉科,青少年的變聲,http://www.kenkon.com.tw/health.php?act=view&id=1152
耳鼻喉科,呼吸與共鳴,http://www.kenkon.com.tw/health.php?act=view&id=1151
耳鼻喉科,聽覺和噪音,http://www.kenkon.com.tw/health.php?act=view&id=1150
耳鼻喉科,緊張壓力造成的頭暈目眩,http://www.kenkon.com.tw/health.php?act=view&id=1149
耳鼻喉科,聲帶結節,http://www.kenkon.com.tw/health.php?act=view&id=1148
耳鼻喉科,改善耳鳴的方法,http://www.kenkon.com.tw/health.php?act=view&id=1147
耳鼻喉科,老年人的吞嚥問題,http://www.kenkon.com.tw/health.php?act=view&id=1146
耳鼻喉科,聲音老化、聲帶萎縮,http://www.kenkon.com.tw/health.php?act=view&id=1145
耳鼻喉科,外耳疾病─耳黴菌症,http://www.kenkon.com.tw/health.php?act=view&id=1144
耳鼻喉科,鼻涕倒流,http://www.kenkon.com.tw/health.php?act=view&id=1143
耳鼻喉科,頸部腫塊,http://www.kenkon.com.tw/health.php?act=view&id=1142
耳鼻喉科,唾液腺,http://www.kenkon.com.tw/health.php?act=view&id=1141
耳鼻喉科,聲帶結節、聲帶保護,http://www.kenkon.com.tw/health.php?act=view&id=1140
耳鼻喉科,聽神經瘤,http://www.kenkon.com.tw/health.php?act=view&id=1139
耳鼻喉科,支氣管擴張症,http://www.kenkon.com.tw/health.php?act=view&id=1138
耳鼻喉科,口腔白斑症,http://www.kenkon.com.tw/health.php?act=view&id=1137
耳鼻喉科,鼻癤(nasalfurunculosis),http://www.kenkon.com.tw/health.php?act=view&id=1136
耳鼻喉科,復發性鼻前庭炎(recurrentnasalvestibulitis),http://www.kenkon.com.tw/health.php?act=view&id=1135
耳鼻喉科,病毒性鼻炎(viralrhinitis),http://www.kenkon.com.tw/health.php?act=view&id=1134
新陳代謝科,代謝症候群之臨床診斷準則,http://www.kenkon.com.tw/health.php?act=view&id=1057
新陳代謝科,糖尿病,http://www.kenkon.com.tw/health.php?act=view&id=1054
新陳代謝科,腎上腺的癌症(Adrenocorticalcancer),http://www.kenkon.com.tw/health.php?act=view&id=1052
新陳代謝科,甲狀腺功能亢進的症狀,http://www.kenkon.com.tw/health.php?act=view&id=1051
新陳代謝科,甲狀腺功能低下的症狀,http://www.kenkon.com.tw/health.php?act=view&id=1050
新陳代謝科,非毒性甲狀腺腫(Non-toxicgoiter),http://www.kenkon.com.tw/health.php?act=view&id=1049
新陳代謝科,毒性甲狀腺腫(Toxicgoiter),http://www.kenkon.com.tw/health.php?act=view&id=1048
新陳代謝科,Grave’s疾病,http://www.kenkon.com.tw/health.php?act=view&id=1047
新陳代謝科,多發性結節毒性甲狀腺腫,http://www.kenkon.com.tw/health.php?act=view&id=1046
新陳代謝科,甲狀腺毒性單一腺瘤,http://www.kenkon.com.tw/health.php?act=view&id=1045
新陳代謝科,甲狀腺結節(Thyroidnodule),http://www.kenkon.com.tw/health.php?act=view&id=1044
新陳代謝科,甲狀腺風暴(Thyroidstorm),http://www.kenkon.com.tw/health.php?act=view&id=1043
新陳代謝科,甲狀腺炎(Thyroiditis),http://www.kenkon.com.tw/health.php?act=view&id=1042
新陳代謝科,甲狀腺癌(Cancerofthethyroid),http://www.kenkon.com.tw/health.php?act=view&id=1041
新陳代謝科,甲狀腺髓狀癌(Medullarycarcinoma),http://www.kenkon.com.tw/health.php?act=view&id=1040
新陳代謝科,甲狀腺未分化癌(Anaplasticcarcinoma),http://www.kenkon.com.tw/health.php?act=view&id=1039
新陳代謝科,副甲狀腺功能亢進(Primaryhyperparathyroidism),http://www.kenkon.com.tw/health.php?act=view&id=1037
新陳代謝科,醛固酮過多症(Hyperaldosteronism),http://www.kenkon.com.tw/health.php?act=view&id=1035
新陳代謝科,胃泌素瘤(Gastrinoma),http://www.kenkon.com.tw/health.php?act=view&id=1034
新陳代謝科,類癌症候群(Carcinoidsyndrome),http://www.kenkon.com.tw/health.php?act=view&id=1033
新陳代謝科,Cushing’s症候群(Cushing’ssyndrome),http://www.kenkon.com.tw/health.php?act=view&id=1032
新陳代謝科,泌乳激素瘤(Prolactinoma),http://www.kenkon.com.tw/health.php?act=view&id=1031
新陳代謝科,生長激素過多症候群(Syndromesofgrowthhormoneexcess),http://www.kenkon.com.tw/health.php?act=view&id=1030
新陳代謝科,肢端肥大症(Acromegaly),http://www.kenkon.com.tw/health.php?act=view&id=1029
新陳代謝科,三酸甘油脂過高症(Hypertriglycemia),http://www.kenkon.com.tw/health.php?act=view&id=1028
新陳代謝科,胰島素阻抗(Insulinresistance),http://www.kenkon.com.tw/health.php?act=view&id=1027
新陳代謝科,低血糖(Hypoglycemia),http://www.kenkon.com.tw/health.php?act=view&id=1026
新陳代謝科,多毛症(Hirsutism),http://www.kenkon.com.tw/health.php?act=view&id=1025
新陳代謝科,生長激素缺乏症(Growthhormonedeficiency),http://www.kenkon.com.tw/health.php?act=view&id=1024
新陳代謝科,糖尿病的酮酸中毒(Diabeticketoacidosis),http://www.kenkon.com.tw/health.php?act=view&id=1023
新陳代謝科,高泌乳激素血症(Hyperprolactinemia),http://www.kenkon.com.tw/health.php?act=view&id=1022
新陳代謝科,肝醣沉積症(Glycogenstoragedisease),http://www.kenkon.com.tw/health.php?act=view&id=1021
新陳代謝科,男性女乳症(Gynecomastia),http://www.kenkon.com.tw/health.php?act=view&id=1020
新陳代謝科,副甲狀腺功能低下(Hypoparathyroidism),http://www.kenkon.com.tw/health.php?act=view&id=1019
新陳代謝科,甲狀腺機能亢進(二) 沈坤泰醫師,http://www.kenkon.com.tw/health.php?act=view&id=1018
新陳代謝科,甲狀腺機能亢進(一) 廖重佳醫師,http://www.kenkon.com.tw/health.php?act=view&id=1017
新陳代謝科,代謝症候群照護－健康均衡飲食型態,http://www.kenkon.com.tw/health.php?act=view&id=1016
新陳代謝科,認識代謝症候群,http://www.kenkon.com.tw/health.php?act=view&id=1015
新陳代謝科,飲食對糖尿病患的重要性,http://www.kenkon.com.tw/health.php?act=view&id=1014
新陳代謝科,糖尿病飲食的注意事項,http://www.kenkon.com.tw/health.php?act=view&id=1013
新陳代謝科,認識高尿酸血症,http://www.kenkon.com.tw/health.php?act=view&id=1012
新陳代謝科,高尿酸血症該如何飲食,http://www.kenkon.com.tw/health.php?act=view&id=1011
新陳代謝科,糖化血色素,http://www.kenkon.com.tw/health.php?act=view&id=1010
新陳代謝科,甲狀腺掃描檢查(Thyroidscan),http://www.kenkon.com.tw/health.php?act=view&id=126
新陳代謝科,糖尿病常見的慢性併發症呂志成醫師,http://www.kenkon.com.tw/health.php?act=view&id=118
新陳代謝科,甲狀腺癌術後追蹤的建議  陳漢文醫師,http://www.kenkon.com.tw/health.php?act=view&id=55
新陳代謝科,淺談甲狀腺機能亢進,http://www.kenkon.com.tw/health.php?act=view&id=46
新陳代謝科,甲狀腺機能亢進的注意事項,http://www.kenkon.com.tw/health.php?act=view&id=45
新陳代謝科,淺談甲狀腺機能低下,http://www.kenkon.com.tw/health.php?act=view&id=42
精神科,A型個性的人,http://www.kenkon.com.tw/health.php?act=view&id=1009
精神科,譫妄(Delirium),http://www.kenkon.com.tw/health.php?act=view&id=1008
精神科,適應不良症候群、適應障礙症(Adjustmentdisorder),http://www.kenkon.com.tw/health.php?act=view&id=1007
精神科,產生幻覺的藥物(Hallucinogens),http://www.kenkon.com.tw/health.php?act=view&id=1006
精神科,裝病症候群(Factitiousdisorder),http://www.kenkon.com.tw/health.php?act=view&id=1005
精神科,解離性疾病(Dissociativedisorders),http://www.kenkon.com.tw/health.php?act=view&id=1004
精神科,焦慮症(Anxietydisorders),http://www.kenkon.com.tw/health.php?act=view&id=1003
精神科,特定對象畏懼症(Specificphobia),http://www.kenkon.com.tw/health.php?act=view&id=1002
精神科,暴食症(Bulimianervosa),http://www.kenkon.com.tw/health.php?act=view&id=1001
精神科,短期精神病(Briefpsychoticdisorder),http://www.kenkon.com.tw/health.php?act=view&id=1000
精神科,邊緣性人格疾患(BorderlinePersonalityDisorder),http://www.kenkon.com.tw/health.php?act=view&id=999
精神科,雙極性情感疾病(Bipolardisorder),http://www.kenkon.com.tw/health.php?act=view&id=998
精神科,畏避性人格異常(Avoudantpersonalitydisorder),http://www.kenkon.com.tw/health.php?act=view&id=997
精神科,自閉症(Autisticdisorder),http://www.kenkon.com.tw/health.php?act=view&id=996
精神科,注意力缺失過動症(Attentiondeficit-hyperactivitydisorder),http://www.kenkon.com.tw/health.php?act=view&id=995
精神科,亞斯柏格氏症(Asperger&#039;sdisorder),http://www.kenkon.com.tw/health.php?act=view&id=994
精神科,反社會人格異常(Antisocialpersonalitydisorder),http://www.kenkon.com.tw/health.php?act=view&id=993
精神科,神經性厭食症(Anorexianervosa),http://www.kenkon.com.tw/health.php?act=view&id=992
精神科,安格曼症候群(Angelmansyndrome),http://www.kenkon.com.tw/health.php?act=view&id=991
精神科,安非他命依賴及濫用(Amphetaminedependenceandabuse),http://www.kenkon.com.tw/health.php?act=view&id=990
精神科,失憶症(Amnesticdisorders),http://www.kenkon.com.tw/health.php?act=view&id=989
精神科,酒精依賴及濫用(Alcoholdependenceandabuse),http://www.kenkon.com.tw/health.php?act=view&id=988
精神科,適應障礙症(Adjustmentdisorder),http://www.kenkon.com.tw/health.php?act=view&id=987
精神科,躁鬱症(Bipolardisorder),http://www.kenkon.com.tw/health.php?act=view&id=986
精神科,轉化症(Conversiondisorder),http://www.kenkon.com.tw/health.php?act=view&id=985
精神科,自戀性的人格異常(Narcissisticpersonalitydisorder),http://www.kenkon.com.tw/health.php?act=view&id=984
精神科,強迫性人格異常(Obsessive-compulsivepersonalitydisorder),http://www.kenkon.com.tw/health.php?act=view&id=983
精神科,詐病(Malingering),http://www.kenkon.com.tw/health.php?act=view&id=982
精神科,月經前煩燥症(Premenstrualdysphoricdisorder),http://www.kenkon.com.tw/health.php?act=view&id=981
精神科,異食症(Pica),http://www.kenkon.com.tw/health.php?act=view&id=980
精神科,偷竊癖(Kleptomania),http://www.kenkon.com.tw/health.php?act=view&id=979
精神科,戀童癖(Pedophilia),http://www.kenkon.com.tw/health.php?act=view&id=978
精神科,拔毛癖(Trichotillomania),http://www.kenkon.com.tw/health.php?act=view&id=977
精神科,性慾過低症(Sexualdesiredisorder；Hypoactive(HSD)),http://www.kenkon.com.tw/health.php?act=view&id=976
精神科,露陰癖(暴露狂；Exhibitionism),http://www.kenkon.com.tw/health.php?act=view&id=975
精神科,Benzodiazepine的濫用,http://www.kenkon.com.tw/health.php?act=view&id=974
精神科,如何安慰一個很情緒低落或憂鬱症的人,http://www.kenkon.com.tw/health.php?act=view&id=973
精神科,何謂失眠,http://www.kenkon.com.tw/health.php?act=view&id=972
精神科,淺談憂鬱症,http://www.kenkon.com.tw/health.php?act=view&id=971
精神科,憂鬱症造成的影響,http://www.kenkon.com.tw/health.php?act=view&id=970
精神科,如何預防憂鬱症,http://www.kenkon.com.tw/health.php?act=view&id=969
精神科,如何察覺有無憂鬱的傾向,http://www.kenkon.com.tw/health.php?act=view&id=968
精神科,失眠(Insomn),http://www.kenkon.com.tw/health.php?act=view&id=95
精神科,如何改善失眠,http://www.kenkon.com.tw/health.php?act=view&id=35
肝膽腸胃科,胃食道逆流,http://www.kenkon.com.tw/health.php?act=view&id=1208
肝膽腸胃科,認識胃食道逆流,http://www.kenkon.com.tw/health.php?act=view&id=889
肝膽腸胃科,chron’sdisease(chron’s病),http://www.kenkon.com.tw/health.php?act=view&id=967
肝膽腸胃科,功能性腸胃障礙,http://www.kenkon.com.tw/health.php?act=view&id=966
肝膽腸胃科,肛門周圍膿瘍,http://www.kenkon.com.tw/health.php?act=view&id=965
肝膽腸胃科,缺血性大腸炎,http://www.kenkon.com.tw/health.php?act=view&id=964
肝膽腸胃科,慢性胃炎,http://www.kenkon.com.tw/health.php?act=view&id=963
肝膽腸胃科,食道下括約肌擴張不能,http://www.kenkon.com.tw/health.php?act=view&id=962
肝膽腸胃科,食道狹窄,http://www.kenkon.com.tw/health.php?act=view&id=961
肝膽腸胃科,食道靜脈曲張(食道靜脈瘤),http://www.kenkon.com.tw/health.php?act=view&id=960
肝膽腸胃科,便秘,http://www.kenkon.com.tw/health.php?act=view&id=959
肝膽腸胃科,肛裂,http://www.kenkon.com.tw/health.php?act=view&id=958
肝膽腸胃科,痔瘡,http://www.kenkon.com.tw/health.php?act=view&id=957
肝膽腸胃科,脂肪肝,http://www.kenkon.com.tw/health.php?act=view&id=956
肝膽腸胃科,Ｃ型肝炎,http://www.kenkon.com.tw/health.php?act=view&id=955
肝膽腸胃科,Ａ型肝炎,http://www.kenkon.com.tw/health.php?act=view&id=954
肝膽腸胃科,B肝抗原抗體所代表的意義,http://www.kenkon.com.tw/health.php?act=view&id=953
肝膽腸胃科,食道癌,http://www.kenkon.com.tw/health.php?act=view&id=952
肝膽腸胃科,食道平滑肌腫瘤,http://www.kenkon.com.tw/health.php?act=view&id=951
肝膽腸胃科,食道潰瘍,http://www.kenkon.com.tw/health.php?act=view&id=950
肝膽腸胃科,胰臟癌,http://www.kenkon.com.tw/health.php?act=view&id=949
肝膽腸胃科,胰臟的良性腫瘤,http://www.kenkon.com.tw/health.php?act=view&id=948
肝膽腸胃科,急性胰臟炎,http://www.kenkon.com.tw/health.php?act=view&id=947
肝膽腸胃科,慢性胰臟炎,http://www.kenkon.com.tw/health.php?act=view&id=946
肝膽腸胃科,脾臟破裂,http://www.kenkon.com.tw/health.php?act=view&id=945
肝膽腸胃科,脾臟腫大,http://www.kenkon.com.tw/health.php?act=view&id=944
肝膽腸胃科,脾臟機能亢進,http://www.kenkon.com.tw/health.php?act=view&id=943
肝膽腸胃科,門靜脈高壓症,http://www.kenkon.com.tw/health.php?act=view&id=942
肝膽腸胃科,食道靜脈曲張出血,http://www.kenkon.com.tw/health.php?act=view&id=941
肝膽腸胃科,肝性腦病變,http://www.kenkon.com.tw/health.php?act=view&id=940
肝膽腸胃科,肝腎症候群,http://www.kenkon.com.tw/health.php?act=view&id=939
肝膽腸胃科,腹水,http://www.kenkon.com.tw/health.php?act=view&id=938
肝膽腸胃科,酒精引起的肝臟病變,http://www.kenkon.com.tw/health.php?act=view&id=937
肝膽腸胃科,肝硬化,http://www.kenkon.com.tw/health.php?act=view&id=936
肝膽腸胃科,肝癌(Hepatocellularcarcinoma),http://www.kenkon.com.tw/health.php?act=view&id=935
肝膽腸胃科,膽管癌(Cholangiocarcinoma),http://www.kenkon.com.tw/health.php?act=view&id=934
肝膽腸胃科,膽結石(Cholelithiasis),http://www.kenkon.com.tw/health.php?act=view&id=933
肝膽腸胃科,膽絞痛(Biliarycolic),http://www.kenkon.com.tw/health.php?act=view&id=932
肝膽腸胃科,急性膽囊炎(Acutecholecystitis),http://www.kenkon.com.tw/health.php?act=view&id=931
肝膽腸胃科,阻塞性黃疸(Obstructivejaundice),http://www.kenkon.com.tw/health.php?act=view&id=930
肝膽腸胃科,急性膽管炎(Acutecholangitis),http://www.kenkon.com.tw/health.php?act=view&id=929
肝膽腸胃科,打嗝(Hiccup),http://www.kenkon.com.tw/health.php?act=view&id=928
肝膽腸胃科,黃膽(Jaundice),http://www.kenkon.com.tw/health.php?act=view&id=927
肝膽腸胃科,阻塞型黃膽(obstructivejaundice),http://www.kenkon.com.tw/health.php?act=view&id=926
肝膽腸胃科,B型肝炎疫苗(HepatitisBvaccine),http://www.kenkon.com.tw/health.php?act=view&id=925
肝膽腸胃科,肝功能檢測(Liverfunctiontest),http://www.kenkon.com.tw/health.php?act=view&id=924
肝膽腸胃科,B型肝炎的e抗原(eantigen),http://www.kenkon.com.tw/health.php?act=view&id=923
肝膽腸胃科,B型肝炎表面抗原及表面抗體(SurfaceAntigen&Antibody),http://www.kenkon.com.tw/health.php?act=view&id=922
肝膽腸胃科,自體免疫性肝炎(Autoimmunehepatitis),http://www.kenkon.com.tw/health.php?act=view&id=921
肝膽腸胃科,B型肝炎的臨床病程(ClinicalcourseofhepatitisB),http://www.kenkon.com.tw/health.php?act=view&id=920
肝膽腸胃科,B型肝炎的治療(TreatmentofhepatitisB),http://www.kenkon.com.tw/health.php?act=view&id=919
肝膽腸胃科,藥物性肝炎(Drughepatitis),http://www.kenkon.com.tw/health.php?act=view&id=918
肝膽腸胃科,D型肝炎(HepatitisD),http://www.kenkon.com.tw/health.php?act=view&id=917
肝膽腸胃科,E型肝炎(HepatitisE),http://www.kenkon.com.tw/health.php?act=view&id=916
肝膽腸胃科,食道括約肌的弛緩不能(Achalasia),http://www.kenkon.com.tw/health.php?act=view&id=915
肝膽腸胃科,食道憩室(Esophagealdiverticula),http://www.kenkon.com.tw/health.php?act=view&id=914
肝膽腸胃科,食道運動功能障礙(Esophagealmotilitydisorder),http://www.kenkon.com.tw/health.php?act=view&id=913
肝膽腸胃科,食道發炎(Esophagitis),http://www.kenkon.com.tw/health.php?act=view&id=912
肝膽腸胃科,急性胃炎(Acutegastritis),http://www.kenkon.com.tw/health.php?act=view&id=911
肝膽腸胃科,小麥蛋白質的過敏(Celiacsprue),http://www.kenkon.com.tw/health.php?act=view&id=910
肝膽腸胃科,乳糖不耐受症(Lactoseintolerance),http://www.kenkon.com.tw/health.php?act=view&id=909
肝膽腸胃科,小腸平滑肌惡性肉瘤(Instestineleiomyosarcoma),http://www.kenkon.com.tw/health.php?act=view&id=908
肝膽腸胃科,食道裂傷(Mallory-WeissTear),http://www.kenkon.com.tw/health.php?act=view&id=907
肝膽腸胃科,肝硬化(livercirrhosis),http://www.kenkon.com.tw/health.php?act=view&id=906
肝膽腸胃科,食道穿孔(Esophagealperforation),http://www.kenkon.com.tw/health.php?act=view&id=905
肝膽腸胃科,腹瀉(Diarrhea)的原因,http://www.kenkon.com.tw/health.php?act=view&id=904
肝膽腸胃科,無痛大腸鏡檢查(PainlessColonscopy),http://www.kenkon.com.tw/health.php?act=view&id=903
肝膽腸胃科,痔瘡的治療準則(Criteriaofhemorrhoidtreatment),http://www.kenkon.com.tw/health.php?act=view&id=902
肝膽腸胃科,痔瘡環狀切除手術(Stapledhaemorrhoidectomy),http://www.kenkon.com.tw/health.php?act=view&id=901
肝膽腸胃科,肛門搔癢(Analitching),http://www.kenkon.com.tw/health.php?act=view&id=900
肝膽腸胃科,大腸癌(Coloncancer) 趙東波醫師,http://www.kenkon.com.tw/health.php?act=view&id=899
肝膽腸胃科,三酸甘油脂過高 曾建森醫師,http://www.kenkon.com.tw/health.php?act=view&id=898
肝膽腸胃科,常常皮膚癢就是肝病的症狀嗎?,http://www.kenkon.com.tw/health.php?act=view&id=897
肝膽腸胃科,認識急性膽囊炎,http://www.kenkon.com.tw/health.php?act=view&id=896
肝膽腸胃科,淺談肛裂,http://www.kenkon.com.tw/health.php?act=view&id=895
肝膽腸胃科,認識肛門膿瘍,http://www.kenkon.com.tw/health.php?act=view&id=894
肝膽腸胃科,認識大腸急躁症,http://www.kenkon.com.tw/health.php?act=view&id=893
肝膽腸胃科,大腸急躁症的注意事項,http://www.kenkon.com.tw/health.php?act=view&id=892
肝膽腸胃科,認識大腸息肉,http://www.kenkon.com.tw/health.php?act=view&id=891
肝膽腸胃科,大腸息肉患者如何保健,http://www.kenkon.com.tw/health.php?act=view&id=890
胸腔內科,慢性咳嗽的病因,http://www.kenkon.com.tw/health.php?act=view&id=18
胸腔內科,氣胸,http://www.kenkon.com.tw/health.php?act=view&id=866
胸腔內科,急性縱膈炎,http://www.kenkon.com.tw/health.php?act=view&id=865
胸腔內科,睡眠呼吸中止症候群,http://www.kenkon.com.tw/health.php?act=view&id=864
胸腔內科,急性呼吸窘迫症,http://www.kenkon.com.tw/health.php?act=view&id=863
胸腔內科,氣喘,http://www.kenkon.com.tw/health.php?act=view&id=862
胸腔內科,石棉肺沉著症(Asbestosis),http://www.kenkon.com.tw/health.php?act=view&id=861
胸腔內科,矽肺病(Silicosis),http://www.kenkon.com.tw/health.php?act=view&id=860
胸腔內科,農夫肺(Farmer’sLung),http://www.kenkon.com.tw/health.php?act=view&id=859
胸腔內科,過敏性肺炎(Hypersensitivitypneumonitis),http://www.kenkon.com.tw/health.php?act=view&id=858
胸腔內科,肥胖引起的換氣不足(HypoventilationinObseity),http://www.kenkon.com.tw/health.php?act=view&id=857
胸腔內科,肺塌陷(Atelectasis),http://www.kenkon.com.tw/health.php?act=view&id=856
胸腔內科,支氣管擴張症(Bronchiectasis),http://www.kenkon.com.tw/health.php?act=view&id=855
胸腔內科,肺膿瘍(Lungabscess),http://www.kenkon.com.tw/health.php?act=view&id=854
胸腔內科,吸入性肺炎(Aspirationpneumonia),http://www.kenkon.com.tw/health.php?act=view&id=853
胸腔內科,成人病毒性肺炎(ViralPneumonia),http://www.kenkon.com.tw/health.php?act=view&id=852
胸腔內科,成人細菌性肺炎(Bacterialpneumonia),http://www.kenkon.com.tw/health.php?act=view&id=851
胸腔內科,肺氣腫(Emphysema),http://www.kenkon.com.tw/health.php?act=view&id=850
胸腔內科,肺結核(Tuberculosis),http://www.kenkon.com.tw/health.php?act=view&id=849
胸腔內科,肺外結核(Extrapulmonarytuberculosis),http://www.kenkon.com.tw/health.php?act=view&id=848
胸腔內科,非典型肺炎(Atypicalpneumonia),http://www.kenkon.com.tw/health.php?act=view&id=847
胸腔內科,退伍軍人症(Legionnaire’sdisease),http://www.kenkon.com.tw/health.php?act=view&id=846
胸腔內科,黴漿菌肺炎(Mycoplasmapneumonia),http://www.kenkon.com.tw/health.php?act=view&id=845
胸腔內科,肺癌(Lungcancer),http://www.kenkon.com.tw/health.php?act=view&id=844
胸腔內科,肺癌副癌症候群(Parangoplasticsyndromes),http://www.kenkon.com.tw/health.php?act=view&id=843
胸腔內科,X光片上的單獨陰或結節(Solitarypulmonarynodule),http://www.kenkon.com.tw/health.php?act=view&id=842
胸腔內科,咳嗽引起的暈厥(Pestussivesyncope),http://www.kenkon.com.tw/health.php?act=view&id=841
胸腔內科,咳血(Hemoptysis),http://www.kenkon.com.tw/health.php?act=view&id=840
胸腔內科,胸腺腫瘤(Thymoma),http://www.kenkon.com.tw/health.php?act=view&id=839
